row_index,source,dataset,filename,filepath,speaker,raw_label,emotion,augmentation,n_samples,real_frames
2802,processed,ravdess,03-01-07-02-01-01-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-07-02-01-01-08.wav,08,07,Disgust,none,33280,209
2803,processed,ravdess,03-01-07-02-01-02-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-07-02-01-02-08.wav,08,07,Disgust,none,41984,263
2804,processed,ravdess,03-01-07-02-02-01-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-07-02-02-01-08.wav,08,07,Disgust,none,27648,173
2805,processed,ravdess,03-01-07-02-02-02-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-07-02-02-02-08.wav,08,07,Disgust,none,30208,189
2806,processed,ravdess,03-01-08-01-01-01-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-01-01-01-08.wav,08,08,Surprise,none,26624,167
2807,processed,ravdess,03-01-08-01-01-02-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-01-01-02-08.wav,08,08,Surprise,none,29184,183
2808,processed,ravdess,03-01-08-01-02-01-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-01-02-01-08.wav,08,08,Surprise,none,26624,167
2809,processed,ravdess,03-01-08-01-02-02-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-01-02-02-08.wav,08,08,Surprise,none,26112,164
2810,processed,ravdess,03-01-08-02-01-01-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-02-01-01-08.wav,08,08,Surprise,none,46035,288
2811,processed,ravdess,03-01-08-02-01-02-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-02-01-02-08.wav,08,08,Surprise,none,25600,161
2812,processed,ravdess,03-01-08-02-02-01-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-02-02-01-08.wav,08,08,Surprise,none,26112,164
2813,processed,ravdess,03-01-08-02-02-02-08.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_08/03-01-08-02-02-02-08.wav,08,08,Surprise,none,28160,177
2814,processed,ravdess,03-01-01-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-01-01-01-01-09.wav,09,01,Neutral,none,38912,244
2815,processed,ravdess,03-01-01-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-01-01-01-02-09.wav,09,01,Neutral,none,23552,148
2816,processed,ravdess,03-01-01-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-01-01-02-01-09.wav,09,01,Neutral,none,24064,151
2817,processed,ravdess,03-01-01-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-01-01-02-02-09.wav,09,01,Neutral,none,23040,145
2818,processed,ravdess,03-01-03-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-01-01-01-09.wav,09,03,Happy,none,37376,234
2819,processed,ravdess,03-01-03-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-01-01-02-09.wav,09,03,Happy,none,27136,170
2820,processed,ravdess,03-01-03-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-01-02-01-09.wav,09,03,Happy,none,24064,151
2821,processed,ravdess,03-01-03-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-01-02-02-09.wav,09,03,Happy,none,25600,161
2822,processed,ravdess,03-01-03-02-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-02-01-01-09.wav,09,03,Happy,none,31232,196
2823,processed,ravdess,03-01-03-02-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-02-01-02-09.wav,09,03,Happy,none,51200,321
2824,processed,ravdess,03-01-03-02-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-02-02-01-09.wav,09,03,Happy,none,26624,167
2825,processed,ravdess,03-01-03-02-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-03-02-02-02-09.wav,09,03,Happy,none,26624,167
2826,processed,ravdess,03-01-04-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-01-01-01-09.wav,09,04,Sad,none,34816,218
2827,processed,ravdess,03-01-04-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-01-01-02-09.wav,09,04,Sad,none,22016,138
2828,processed,ravdess,03-01-04-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-01-02-01-09.wav,09,04,Sad,none,23552,148
2829,processed,ravdess,03-01-04-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-01-02-02-09.wav,09,04,Sad,none,27648,173
2830,processed,ravdess,03-01-04-02-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-02-01-01-09.wav,09,04,Sad,none,42496,266
2831,processed,ravdess,03-01-04-02-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-02-01-02-09.wav,09,04,Sad,none,43520,273
2832,processed,ravdess,03-01-04-02-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-02-02-01-09.wav,09,04,Sad,none,36352,228
2833,processed,ravdess,03-01-04-02-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-04-02-02-02-09.wav,09,04,Sad,none,36352,228
2834,processed,ravdess,03-01-05-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-01-01-01-09.wav,09,05,Angry,none,29696,186
2835,processed,ravdess,03-01-05-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-01-01-02-09.wav,09,05,Angry,none,27648,173
2836,processed,ravdess,03-01-05-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-01-02-01-09.wav,09,05,Angry,none,29696,186
2837,processed,ravdess,03-01-05-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-01-02-02-09.wav,09,05,Angry,none,27136,170
2838,processed,ravdess,03-01-05-02-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-02-01-01-09.wav,09,05,Angry,none,31232,196
2839,processed,ravdess,03-01-05-02-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-02-01-02-09.wav,09,05,Angry,none,30208,189
2840,processed,ravdess,03-01-05-02-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-02-02-01-09.wav,09,05,Angry,none,39424,247
2841,processed,ravdess,03-01-05-02-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-05-02-02-02-09.wav,09,05,Angry,none,33280,209
2842,processed,ravdess,03-01-06-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-01-01-01-09.wav,09,06,Fear,none,22528,141
2843,processed,ravdess,03-01-06-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-01-01-02-09.wav,09,06,Fear,none,23040,145
2844,processed,ravdess,03-01-06-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-01-02-01-09.wav,09,06,Fear,none,37376,234
2845,processed,ravdess,03-01-06-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-01-02-02-09.wav,09,06,Fear,none,21504,135
2846,processed,ravdess,03-01-06-02-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-02-01-01-09.wav,09,06,Fear,none,40448,253
2847,processed,ravdess,03-01-06-02-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-02-01-02-09.wav,09,06,Fear,none,23040,145
2848,processed,ravdess,03-01-06-02-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-02-02-01-09.wav,09,06,Fear,none,22016,138
2849,processed,ravdess,03-01-06-02-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-06-02-02-02-09.wav,09,06,Fear,none,22016,138
2850,processed,ravdess,03-01-07-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-01-01-01-09.wav,09,07,Disgust,none,31232,196
2851,processed,ravdess,03-01-07-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-01-01-02-09.wav,09,07,Disgust,none,26624,167
2852,processed,ravdess,03-01-07-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-01-02-01-09.wav,09,07,Disgust,none,26112,164
2853,processed,ravdess,03-01-07-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-01-02-02-09.wav,09,07,Disgust,none,32256,202
2854,processed,ravdess,03-01-07-02-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-02-01-01-09.wav,09,07,Disgust,none,29696,186
2855,processed,ravdess,03-01-07-02-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-02-01-02-09.wav,09,07,Disgust,none,36864,231
2856,processed,ravdess,03-01-07-02-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-02-02-01-09.wav,09,07,Disgust,none,36864,231
2857,processed,ravdess,03-01-07-02-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-07-02-02-02-09.wav,09,07,Disgust,none,43008,269
2858,processed,ravdess,03-01-08-01-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-01-01-01-09.wav,09,08,Surprise,none,31232,196
2859,processed,ravdess,03-01-08-01-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-01-01-02-09.wav,09,08,Surprise,none,24064,151
2860,processed,ravdess,03-01-08-01-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-01-02-01-09.wav,09,08,Surprise,none,37376,234
2861,processed,ravdess,03-01-08-01-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-01-02-02-09.wav,09,08,Surprise,none,25088,157
2862,processed,ravdess,03-01-08-02-01-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-02-01-01-09.wav,09,08,Surprise,none,23040,145
2863,processed,ravdess,03-01-08-02-01-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-02-01-02-09.wav,09,08,Surprise,none,37376,234
2864,processed,ravdess,03-01-08-02-02-01-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-02-02-01-09.wav,09,08,Surprise,none,24064,151
2865,processed,ravdess,03-01-08-02-02-02-09.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_09/03-01-08-02-02-02-09.wav,09,08,Surprise,none,25600,161
2866,processed,ravdess,03-01-01-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-01-01-01-01-10.wav,10,01,Neutral,none,26624,167
2867,processed,ravdess,03-01-01-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-01-01-01-02-10.wav,10,01,Neutral,none,31232,196
2868,processed,ravdess,03-01-01-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-01-01-02-01-10.wav,10,01,Neutral,none,29184,183
2869,processed,ravdess,03-01-01-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-01-01-02-02-10.wav,10,01,Neutral,none,27136,170
2870,processed,ravdess,03-01-03-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-01-01-01-10.wav,10,03,Happy,none,25088,157
2871,processed,ravdess,03-01-03-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-01-01-02-10.wav,10,03,Happy,none,25600,161
2872,processed,ravdess,03-01-03-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-01-02-01-10.wav,10,03,Happy,none,21504,135
2873,processed,ravdess,03-01-03-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-01-02-02-10.wav,10,03,Happy,none,23040,145
2874,processed,ravdess,03-01-03-02-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-02-01-01-10.wav,10,03,Happy,none,30720,193
2875,processed,ravdess,03-01-03-02-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-02-01-02-10.wav,10,03,Happy,none,24576,154
2876,processed,ravdess,03-01-03-02-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-02-02-01-10.wav,10,03,Happy,none,27648,173
2877,processed,ravdess,03-01-03-02-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-03-02-02-02-10.wav,10,03,Happy,none,32768,205
2878,processed,ravdess,03-01-04-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-01-01-01-10.wav,10,04,Sad,none,24064,151
2879,processed,ravdess,03-01-04-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-01-01-02-10.wav,10,04,Sad,none,25600,161
2880,processed,ravdess,03-01-04-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-01-02-01-10.wav,10,04,Sad,none,26624,167
2881,processed,ravdess,03-01-04-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-01-02-02-10.wav,10,04,Sad,none,31232,196
2882,processed,ravdess,03-01-04-02-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-02-01-01-10.wav,10,04,Sad,none,31232,196
2883,processed,ravdess,03-01-04-02-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-02-01-02-10.wav,10,04,Sad,none,27648,173
2884,processed,ravdess,03-01-04-02-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-02-02-01-10.wav,10,04,Sad,none,28160,177
2885,processed,ravdess,03-01-04-02-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-04-02-02-02-10.wav,10,04,Sad,none,26112,164
2886,processed,ravdess,03-01-05-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-01-01-01-10.wav,10,05,Angry,none,31232,196
2887,processed,ravdess,03-01-05-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-01-01-02-10.wav,10,05,Angry,none,32768,205
2888,processed,ravdess,03-01-05-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-01-02-01-10.wav,10,05,Angry,none,35328,221
2889,processed,ravdess,03-01-05-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-01-02-02-10.wav,10,05,Angry,none,35328,221
2890,processed,ravdess,03-01-05-02-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-02-01-01-10.wav,10,05,Angry,none,34816,218
2891,processed,ravdess,03-01-05-02-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-02-01-02-10.wav,10,05,Angry,none,39424,247
2892,processed,ravdess,03-01-05-02-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-02-02-01-10.wav,10,05,Angry,none,29696,186
2893,processed,ravdess,03-01-05-02-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-05-02-02-02-10.wav,10,05,Angry,none,35328,221
2894,processed,ravdess,03-01-06-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-01-01-01-10.wav,10,06,Fear,none,23552,148
2895,processed,ravdess,03-01-06-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-01-01-02-10.wav,10,06,Fear,none,23040,145
2896,processed,ravdess,03-01-06-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-01-02-01-10.wav,10,06,Fear,none,26624,167
2897,processed,ravdess,03-01-06-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-01-02-02-10.wav,10,06,Fear,none,25088,157
2898,processed,ravdess,03-01-06-02-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-02-01-01-10.wav,10,06,Fear,none,24576,154
2899,processed,ravdess,03-01-06-02-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-02-01-02-10.wav,10,06,Fear,none,27136,170
2900,processed,ravdess,03-01-06-02-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-02-02-01-10.wav,10,06,Fear,none,30208,189
2901,processed,ravdess,03-01-06-02-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-06-02-02-02-10.wav,10,06,Fear,none,31232,196
2902,processed,ravdess,03-01-07-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-01-01-01-10.wav,10,07,Disgust,none,28672,180
2903,processed,ravdess,03-01-07-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-01-01-02-10.wav,10,07,Disgust,none,36864,231
2904,processed,ravdess,03-01-07-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-01-02-01-10.wav,10,07,Disgust,none,31744,199
2905,processed,ravdess,03-01-07-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-01-02-02-10.wav,10,07,Disgust,none,37888,237
2906,processed,ravdess,03-01-07-02-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-02-01-01-10.wav,10,07,Disgust,none,43520,273
2907,processed,ravdess,03-01-07-02-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-02-01-02-10.wav,10,07,Disgust,none,42496,266
2908,processed,ravdess,03-01-07-02-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-02-02-01-10.wav,10,07,Disgust,none,36864,231
2909,processed,ravdess,03-01-07-02-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-07-02-02-02-10.wav,10,07,Disgust,none,46592,292
2910,processed,ravdess,03-01-08-01-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-01-01-01-10.wav,10,08,Surprise,none,20992,132
2911,processed,ravdess,03-01-08-01-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-01-01-02-10.wav,10,08,Surprise,none,24064,151
2912,processed,ravdess,03-01-08-01-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-01-02-01-10.wav,10,08,Surprise,none,25600,161
2913,processed,ravdess,03-01-08-01-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-01-02-02-10.wav,10,08,Surprise,none,25600,161
2914,processed,ravdess,03-01-08-02-01-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-02-01-01-10.wav,10,08,Surprise,none,25600,161
2915,processed,ravdess,03-01-08-02-01-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-02-01-02-10.wav,10,08,Surprise,none,23040,145
2916,processed,ravdess,03-01-08-02-02-01-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-02-02-01-10.wav,10,08,Surprise,none,27136,170
2917,processed,ravdess,03-01-08-02-02-02-10.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_10/03-01-08-02-02-02-10.wav,10,08,Surprise,none,25088,157
2918,processed,ravdess,03-01-01-01-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-01-01-01-01-11.wav,11,01,Neutral,none,21504,135
2919,processed,ravdess,03-01-01-01-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-01-01-01-02-11.wav,11,01,Neutral,none,21504,135
2920,processed,ravdess,03-01-01-01-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-01-01-02-01-11.wav,11,01,Neutral,none,22528,141
2921,processed,ravdess,03-01-01-01-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-01-01-02-02-11.wav,11,01,Neutral,none,35328,221
2922,processed,ravdess,03-01-03-01-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-01-01-01-11.wav,11,03,Happy,none,19456,122
2923,processed,ravdess,03-01-03-01-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-01-01-02-11.wav,11,03,Happy,none,23040,145
2924,processed,ravdess,03-01-03-01-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-01-02-01-11.wav,11,03,Happy,none,20992,132
2925,processed,ravdess,03-01-03-01-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-01-02-02-11.wav,11,03,Happy,none,22016,138
2926,processed,ravdess,03-01-03-02-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-02-01-01-11.wav,11,03,Happy,none,34304,215
2927,processed,ravdess,03-01-03-02-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-02-01-02-11.wav,11,03,Happy,none,28160,177
2928,processed,ravdess,03-01-03-02-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-02-02-01-11.wav,11,03,Happy,none,31232,196
2929,processed,ravdess,03-01-03-02-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-03-02-02-02-11.wav,11,03,Happy,none,25088,157
2930,processed,ravdess,03-01-04-01-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-01-01-01-11.wav,11,04,Sad,none,24064,151
2931,processed,ravdess,03-01-04-01-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-01-01-02-11.wav,11,04,Sad,none,33280,209
2932,processed,ravdess,03-01-04-01-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-01-02-01-11.wav,11,04,Sad,none,27648,173
2933,processed,ravdess,03-01-04-01-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-01-02-02-11.wav,11,04,Sad,none,25088,157
2934,processed,ravdess,03-01-04-02-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-02-01-01-11.wav,11,04,Sad,none,24064,151
2935,processed,ravdess,03-01-04-02-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-02-01-02-11.wav,11,04,Sad,none,34816,218
2936,processed,ravdess,03-01-04-02-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-02-02-01-11.wav,11,04,Sad,none,24064,151
2937,processed,ravdess,03-01-04-02-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-04-02-02-02-11.wav,11,04,Sad,none,32256,202
2938,processed,ravdess,03-01-05-01-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-01-01-01-11.wav,11,05,Angry,none,27648,173
2939,processed,ravdess,03-01-05-01-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-01-01-02-11.wav,11,05,Angry,none,26624,167
2940,processed,ravdess,03-01-05-01-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-01-02-01-11.wav,11,05,Angry,none,25600,161
2941,processed,ravdess,03-01-05-01-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-01-02-02-11.wav,11,05,Angry,none,30720,193
2942,processed,ravdess,03-01-05-02-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-02-01-01-11.wav,11,05,Angry,none,26624,167
2943,processed,ravdess,03-01-05-02-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-02-01-02-11.wav,11,05,Angry,none,32768,205
2944,processed,ravdess,03-01-05-02-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-02-02-01-11.wav,11,05,Angry,none,32768,205
2945,processed,ravdess,03-01-05-02-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-05-02-02-02-11.wav,11,05,Angry,none,29696,186
2946,processed,ravdess,03-01-06-01-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-01-01-01-11.wav,11,06,Fear,none,25600,161
2947,processed,ravdess,03-01-06-01-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-01-01-02-11.wav,11,06,Fear,none,26624,167
2948,processed,ravdess,03-01-06-01-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-01-02-01-11.wav,11,06,Fear,none,22016,138
2949,processed,ravdess,03-01-06-01-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-01-02-02-11.wav,11,06,Fear,none,22016,138
2950,processed,ravdess,03-01-06-02-01-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-02-01-01-11.wav,11,06,Fear,none,22016,138
2951,processed,ravdess,03-01-06-02-01-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-02-01-02-11.wav,11,06,Fear,none,22016,138
2952,processed,ravdess,03-01-06-02-02-01-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-02-02-01-11.wav,11,06,Fear,none,19968,125
2953,processed,ravdess,03-01-06-02-02-02-11.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_11/03-01-06-02-02-02-11.wav,11,06,Fear,none,24576,154
